,ops_num,game_code,circulation,ufps_num,postamt_num,sales,date
153324,124489,7101,168,2,664,10,2018-11-18
153329,109382,7101,170,2,484,10,2018-12-02
153331,127434,7101,171,2,96,8,2018-12-09
153346,117405,7101,145,2,165,18,2018-06-10
153351,117246,7101,176,2,165,18,2019-01-13
153352,105554,7101,106,2,224,11,2017-09-10
153358,117463,7101,109,2,165,21,2017-10-01
153359,115598,7101,110,2,165,10,2017-10-08
153361,121552,7101,110,2,306,13,2017-10-08
153368,119034,7101,173,2,306,10,2018-12-23
153374,129164,7101,115,2,96,28,2017-11-12
153375,125430,7101,143,2,664,21,2018-05-27
153378,119192,7101,176,2,306,7,2019-01-13
153387,127422,7101,121,2,96,17,2017-12-24
153399,117218,7101,88,2,165,28,2017-05-07
153404,105043,7101,93,2,224,17,2017-06-11
153410,115583,7101,96,2,484,17,2017-07-02
153430,115409,7101,69,2,165,19,2016-12-25
153434,117246,7101,118,2,165,34,2017-12-03
153436,127495,7101,120,2,96,23,2017-12-17
153441,127081,7101,149,2,96,14,2018-07-08
153442,129323,7101,150,2,96,19,2018-07-15
153451,109518,7101,179,2,484,16,2019-02-03
153458,115372,7101,83,2,165,25,2017-04-02
153462,125362,7101,156,2,664,15,2018-08-26
153465,127276,7101,159,2,96,12,2018-09-16
153467,125222,7101,159,2,664,16,2018-09-16
153475,127081,7101,104,2,96,17,2017-08-27
153477,125363,7101,137,2,664,13,2018-04-15
153479,127276,7101,138,2,96,14,2018-04-22
153488,125222,7101,69,2,664,58,2016-12-25
153493,129281,7101,117,2,96,11,2017-11-26
153496,121087,7101,119,2,306,14,2017-12-10
153503,105264,7101,177,2,224,15,2019-01-20
153504,124460,7101,178,2,664,17,2019-01-27
153506,129272,7101,178,2,96,12,2019-01-27
153510,115035,7101,153,2,165,15,2018-08-05
153516,127495,7101,155,2,96,19,2018-08-19
153520,117405,7101,87,2,165,17,2017-04-30
153527,105568,7101,91,2,224,17,2017-05-28
153529,105554,7101,92,2,224,20,2017-06-04
153530,109382,7101,94,2,484,29,2017-06-18
153531,125565,7101,95,2,664,18,2017-06-25
153532,117463,7101,95,2,165,20,2017-06-25
153533,105264,7101,95,2,224,15,2017-06-25
153553,117218,7101,80,2,165,12,2017-03-12
153567,119602,7101,166,2,306,24,2018-11-04
153570,121552,7101,169,2,306,13,2018-11-25
153573,125502,7101,170,2,664,11,2018-12-02
153578,105568,7101,124,2,224,42,2018-01-14
153589,117648,7101,114,2,165,9,2017-11-05
153593,117133,7101,145,2,165,16,2018-06-10
153594,127422,7101,146,2,96,14,2018-06-17
153596,111250,7101,105,2,224,17,2017-09-03
153608,121151,7101,140,2,306,11,2018-05-06
153609,111398,7101,141,2,224,14,2018-05-13
153615,117218,7101,173,2,165,14,2018-12-23
153622,105264,7101,68,2,224,16,2016-12-18
153628,127276,7101,117,2,96,11,2017-11-26
153629,117218,7101,117,2,165,7,2017-11-26
153630,127204,7101,117,2,96,12,2017-11-26
153632,117405,7101,118,2,165,12,2017-12-03
153638,119619,7101,147,2,306,15,2018-06-24
153639,115598,7101,147,2,165,16,2018-06-24
153643,124489,7101,150,2,664,15,2018-07-15
153654,105568,7101,88,2,224,15,2017-05-07
153663,129338,7101,81,2,96,16,2017-03-19
153676,109518,7101,97,2,484,15,2017-07-09
153701,125565,7101,101,2,664,10,2017-08-06
153706,111524,7101,104,2,224,16,2017-08-27
153711,123098,7101,159,2,664,13,2018-09-16
153713,111250,7101,159,2,224,14,2018-09-16
153717,105523,7101,135,2,224,9,2018-04-01
153719,121151,7101,138,2,306,6,2018-04-22
153721,123308,7101,169,2,664,14,2018-11-25
153724,109263,7101,171,2,484,17,2018-12-09
153725,125222,7101,171,2,664,18,2018-12-09
153729,127576,7101,111,2,96,19,2017-10-15
153739,119619,7101,106,2,306,21,2017-09-10
153741,119192,7101,106,2,306,14,2017-09-10
153745,125430,7101,108,2,664,8,2017-09-24
153750,121108,7101,110,2,306,13,2017-10-08
153759,109518,7101,174,2,484,22,2018-12-30
153777,129110,7101,143,2,96,22,2018-05-27
153780,105554,7101,98,2,224,9,2017-07-16
153783,127422,7101,102,2,96,16,2017-08-13
153795,119311,7101,94,2,306,24,2017-06-18
153802,119034,7101,83,2,306,17,2017-04-02
153804,115583,7101,84,2,484,15,2017-04-09
153811,105568,7101,159,2,224,19,2018-09-16
153815,117463,7101,165,2,165,14,2018-10-28
153816,127081,7101,165,2,96,15,2018-10-28
153823,105554,7101,72,2,224,20,2017-01-15
153824,127434,7101,74,2,96,14,2017-01-29
153826,127081,7101,75,2,96,37,2017-02-05
153830,111398,7101,122,2,224,42,2017-12-31
153831,115372,7101,123,2,165,41,2018-01-07
153832,111250,7101,64,2,224,14,2016-11-20
153833,105264,7101,65,2,224,17,2016-11-27
153843,121293,7101,119,2,306,15,2017-12-10
153845,125363,7101,120,2,664,17,2017-12-17
153853,127427,7101,149,2,96,19,2018-07-08
153857,125430,7101,178,2,664,9,2019-01-27
153863,127422,7101,107,2,96,18,2017-09-17
153869,127495,7101,109,2,96,17,2017-10-01
153871,125430,7101,110,2,664,19,2017-10-08
153880,109382,7101,73,2,484,19,2017-01-22
153883,121355,7101,77,2,306,16,2017-02-19
153885,107589,7101,121,2,224,12,2017-12-24
153888,111524,7101,91,2,224,13,2017-05-28
153890,129164,7101,92,2,96,13,2017-06-04
153906,127495,7101,114,2,96,19,2017-11-05
153911,117463,7101,98,2,165,20,2017-07-16
153924,121151,7101,136,2,306,31,2018-04-08
153927,109518,7101,138,2,484,27,2018-04-22
153928,109548,7101,168,2,484,16,2018-11-18
153932,109383,7101,169,2,484,16,2018-11-25
153935,121374,7101,170,2,306,24,2018-12-02
153947,129323,7101,108,2,96,21,2017-09-24
153948,125475,7101,108,2,664,15,2017-09-24
153951,105264,7101,109,2,224,23,2017-10-01
153952,111398,7101,109,2,224,15,2017-10-01
153958,119311,7101,65,2,306,21,2016-11-27
153959,117133,7101,66,2,165,23,2016-12-04
153961,119311,7101,117,2,306,19,2017-11-26
153965,105005,7101,118,2,224,23,2017-12-03
153967,107589,7101,118,2,224,18,2017-12-03
153971,127276,7101,149,2,96,9,2018-07-08
153973,117405,7101,150,2,165,12,2018-07-15
153975,115372,7101,151,2,165,12,2018-07-22
153979,117648,7101,85,2,165,12,2017-04-16
153981,109263,7101,86,2,484,17,2017-04-23
153982,125502,7101,87,2,664,8,2017-04-30
153985,109462,7101,89,2,484,17,2017-05-14
153995,105568,7101,80,2,224,31,2017-03-12
154010,115035,7101,100,2,165,7,2017-07-30
154024,105043,7101,138,2,224,11,2018-04-22
154032,125363,7101,108,2,664,18,2017-09-24
154037,109382,7101,139,2,484,17,2018-04-29
154046,109462,7101,111,2,484,15,2017-10-15
154050,115583,7101,113,2,484,19,2017-10-29
154052,129110,7101,113,2,96,22,2017-10-29
154057,119049,7101,115,2,306,8,2017-11-12
154061,127576,7101,176,2,96,14,2019-01-13
154062,125239,7101,176,2,664,10,2019-01-13
154064,129110,7101,79,2,96,18,2017-03-05
154090,127422,7101,97,2,96,11,2017-07-09
154097,124575,7101,166,2,664,11,2018-11-04
154098,125222,7101,167,2,664,12,2018-11-11
154104,123308,7101,86,2,664,15,2017-04-23
154105,124365,7101,86,2,664,10,2017-04-23
154119,124365,7101,74,2,664,22,2017-01-29
154131,109382,7101,151,2,484,19,2018-07-22
154142,121471,7101,155,2,306,17,2018-08-19
154150,129110,7101,122,2,96,63,2017-12-31
154151,121108,7101,122,2,306,32,2017-12-31
154158,123308,7101,114,2,664,9,2017-11-05
154167,105264,7101,105,2,224,13,2017-09-03
154177,119311,7101,172,2,306,23,2018-12-16
154179,109383,7101,172,2,484,13,2018-12-16
154188,119192,7101,174,2,306,8,2018-12-30
154189,127434,7101,176,2,96,10,2019-01-13
154200,111250,7101,104,2,224,20,2017-08-27
154201,111622,7101,104,2,224,19,2017-08-27
154210,124575,7101,169,2,664,11,2018-11-25
154211,105043,7101,170,2,224,12,2018-12-02
154214,125363,7101,66,2,664,12,2016-12-04
154219,117624,7101,70,2,165,34,2017-01-01
154220,121293,7101,117,2,306,16,2017-11-26
154222,109263,7101,118,2,484,13,2017-12-03
154226,109429,7101,120,2,484,15,2017-12-17
154233,129110,7101,151,2,96,19,2018-07-22
154234,125239,7101,86,2,664,19,2017-04-23
154238,119619,7101,128,2,306,28,2018-02-11
154251,121293,7101,96,2,306,21,2017-07-02
154254,124575,7101,96,2,664,12,2017-07-02
154256,111524,7101,97,2,224,13,2017-07-09
154257,129110,7101,97,2,96,16,2017-07-09
154273,109263,7101,73,2,484,13,2017-01-22
154275,117648,7101,121,2,165,15,2017-12-24
154276,121355,7101,121,2,306,18,2017-12-24
154281,124460,7101,154,2,664,10,2018-08-12
154295,124460,7101,137,2,664,15,2018-04-15
154297,119049,7101,168,2,306,20,2018-11-18
154303,115138,7101,171,2,484,12,2018-12-09
154313,115409,7101,117,2,165,16,2017-11-26
154318,105523,7101,119,2,224,17,2017-12-10
154319,127576,7101,120,2,96,13,2017-12-17
154322,127576,7101,148,2,96,8,2018-07-01
154329,121087,7101,79,2,306,21,2017-03-05
154330,111524,7101,82,2,224,12,2017-03-26
154333,117036,7101,111,2,165,13,2017-10-15
154338,119619,7101,143,2,306,20,2018-05-27
154339,117648,7101,143,2,165,14,2018-05-27
154349,121151,7101,94,2,306,17,2017-06-18
154351,109388,7101,132,2,484,21,2018-03-11
154354,115682,7101,133,2,484,13,2018-03-18
154359,115372,7101,89,2,165,19,2017-05-14
154364,115138,7101,161,2,484,20,2018-09-30
154373,117648,7101,167,2,165,16,2018-11-11
154377,124575,7101,105,2,664,12,2017-09-03
154382,119619,7101,110,2,306,34,2017-10-08
154398,115372,7101,109,2,165,20,2017-10-01
154400,109518,7101,141,2,484,21,2018-05-13
154401,115372,7101,141,2,165,26,2018-05-13
154412,105568,7101,113,2,224,17,2017-10-29
154420,119049,7101,73,2,306,11,2017-01-22
154433,105554,7101,95,2,224,20,2017-06-25
154434,129323,7101,95,2,96,12,2017-06-25
154445,125475,7101,165,2,664,13,2018-10-28
154449,117624,7101,85,2,165,16,2017-04-16
154452,105523,7101,129,2,224,18,2018-02-18
154461,127495,7101,161,2,96,14,2018-09-30
154477,117648,7101,120,2,165,12,2017-12-17
154481,105523,7101,149,2,224,13,2018-07-08
154484,119619,7101,78,2,306,21,2017-02-26
154492,115372,7101,84,2,165,11,2017-04-09
154493,109382,7101,127,2,484,13,2018-02-04
154496,127276,7101,156,2,96,13,2018-08-26
154498,124575,7101,158,2,664,11,2018-09-09
154507,117648,7101,100,2,165,13,2017-07-30
154513,107589,7101,103,2,224,15,2017-08-20
154514,125362,7101,136,2,664,19,2018-04-08
154519,111398,7101,168,2,224,24,2018-11-18
154533,125475,7101,140,2,664,10,2018-05-06
154535,123098,7101,172,2,664,7,2018-12-16
154545,105568,7101,102,2,224,21,2017-08-13
154557,124460,7101,171,2,664,19,2018-12-09
154559,115455,7101,112,2,484,13,2017-10-22
154574,119034,7101,65,2,306,10,2016-11-27
154584,123557,7101,118,2,664,16,2017-12-03
154588,117218,7101,149,2,165,14,2018-07-08
154594,115035,7101,82,2,165,58,2017-03-26
154605,105066,7101,177,2,224,13,2019-01-20
154611,129272,7101,89,2,96,12,2017-05-14
154614,121374,7101,130,2,306,20,2018-02-25
154619,129110,7101,163,2,96,19,2018-10-14
154626,119034,7101,94,2,306,11,2017-06-18
154639,119192,7101,86,2,306,12,2017-04-23
154653,121087,7101,105,2,306,13,2017-09-03
154662,127422,7101,172,2,96,11,2018-12-16
154664,125430,7101,173,2,664,12,2018-12-23
154665,119311,7101,174,2,306,34,2018-12-30
154671,121355,7101,93,2,306,13,2017-06-11
154700,111398,7101,104,2,224,19,2017-08-27
154705,107589,7101,70,2,224,18,2017-01-01
154713,127474,7101,117,2,96,19,2017-11-26
154714,115597,7101,119,2,484,31,2017-12-10
154716,119192,7101,120,2,306,14,2017-12-17
154717,105568,7101,149,2,224,23,2018-07-08
154718,129272,7101,149,2,96,13,2018-07-08
154727,125476,7101,153,2,664,18,2018-08-05
154732,117218,7101,112,2,165,18,2017-10-22
154738,125502,7101,114,2,664,4,2017-11-05
154747,127495,7101,176,2,96,14,2019-01-13
154753,105264,7101,82,2,224,14,2017-03-26
154755,129110,7101,83,2,96,24,2017-04-02
154757,109382,7101,125,2,484,46,2018-01-21
154765,107589,7101,105,2,224,16,2017-09-03
154767,127427,7101,109,2,96,17,2017-10-01
154768,125222,7101,109,2,664,15,2017-10-01
154776,105554,7101,172,2,224,8,2018-12-16
154781,105005,7101,98,2,224,16,2017-07-16
154783,121355,7101,99,2,306,18,2017-07-23
154788,117463,7101,137,2,165,26,2018-04-15
154789,125476,7101,138,2,664,10,2018-04-22
154792,119311,7101,71,2,306,24,2017-01-08
154812,119049,7101,143,2,306,27,2018-05-27
154821,109382,7101,176,2,484,17,2019-01-13
154822,111250,7101,67,2,224,12,2016-12-11
154823,117463,7101,69,2,165,22,2016-12-25
154828,111622,7101,119,2,224,14,2017-12-10
154833,123557,7101,80,2,664,20,2017-03-12
154834,127081,7101,81,2,96,23,2017-03-19
154842,121471,7101,157,2,306,15,2018-09-02
154857,125475,7101,94,2,664,13,2017-06-18
154863,109382,7101,164,2,484,22,2018-10-21
154867,105264,7101,85,2,224,20,2017-04-16
154869,127422,7101,86,2,96,15,2017-04-23
154871,125565,7101,86,2,664,10,2017-04-23
154874,111524,7101,90,2,224,14,2017-05-21
154884,117133,7101,105,2,165,24,2017-09-03
154885,127422,7101,106,2,96,26,2017-09-10
154886,127204,7101,106,2,96,15,2017-09-10
154891,127422,7101,108,2,96,22,2017-09-24
154893,115035,7101,109,2,165,15,2017-10-01
154896,115372,7101,139,2,165,15,2018-04-29
154905,105005,7101,68,2,224,20,2016-12-18
154908,121355,7101,116,2,306,15,2017-11-19
154911,129323,7101,120,2,96,8,2017-12-17
154919,105523,7101,114,2,224,13,2017-11-05
154920,127474,7101,115,2,96,19,2017-11-12
154924,127276,7101,177,2,96,5,2019-01-20
154925,125363,7101,79,2,664,20,2017-03-05
154932,125363,7101,86,2,664,16,2017-04-23
154937,117405,7101,90,2,165,13,2017-05-21
154939,109382,7101,144,2,484,15,2018-06-03
154953,119311,7101,156,2,306,25,2018-08-26
154955,117463,7101,158,2,165,18,2018-09-09
154958,121355,7101,74,2,306,14,2017-01-29
154960,123308,7101,121,2,664,21,2017-12-24
154961,124365,7101,121,2,664,18,2017-12-24
154968,105264,7101,164,2,224,21,2018-10-21
154969,105066,7101,164,2,224,15,2018-10-21
154970,111398,7101,164,2,224,20,2018-10-21
154977,117133,7101,152,2,165,17,2018-07-29
154979,121374,7101,154,2,306,23,2018-08-12
154981,111622,7101,98,2,224,13,2017-07-16
154984,119192,7101,100,2,306,8,2017-07-30
154987,111398,7101,102,2,224,22,2017-08-13
154991,111398,7101,103,2,224,18,2017-08-20
154992,105005,7101,103,2,224,13,2017-08-20
154996,129323,7101,168,2,96,18,2018-11-18
155000,119619,7101,170,2,306,19,2018-12-02
155011,123308,7101,112,2,664,22,2017-10-22
155012,109518,7101,113,2,484,22,2017-10-29
155013,109429,7101,113,2,484,14,2017-10-29
155026,129323,7101,100,2,96,12,2017-07-30
155029,125476,7101,101,2,664,11,2017-08-06
155031,129323,7101,104,2,96,19,2017-08-27
155043,117463,7101,67,2,165,13,2016-12-11
155051,129272,7101,116,2,96,17,2017-11-19
155052,109383,7101,117,2,484,12,2017-11-26
155060,125362,7101,177,2,664,16,2019-01-20
155073,105568,7101,125,2,224,42,2018-01-21
155083,125222,7101,85,2,664,17,2017-04-16
155086,125222,7101,87,2,664,13,2017-04-30
155089,125362,7101,163,2,664,19,2018-10-14
155093,119049,7101,93,2,306,12,2017-06-11
155101,121374,7101,133,2,306,21,2018-03-18
155109,125476,7101,166,2,664,19,2018-11-04
155119,124460,7101,140,2,664,23,2018-05-06
155121,115597,7101,141,2,484,14,2018-05-13
155122,124460,7101,172,2,664,15,2018-12-16
155136,123376,7101,121,2,664,15,2017-12-24
155139,119311,7101,122,2,306,88,2017-12-31
155141,115088,7101,155,2,484,13,2018-08-19
155143,109263,7101,111,2,484,15,2017-10-15
155144,125239,7101,111,2,664,40,2017-10-15
155164,107589,7101,97,2,224,16,2017-07-09
155172,115088,7101,101,2,484,13,2017-08-06
155180,115598,7101,104,2,165,12,2017-08-27
155184,127434,7101,136,2,96,14,2018-04-08
155197,109429,7101,106,2,484,21,2017-09-10
155198,125475,7101,106,2,664,7,2017-09-10
155199,117036,7101,108,2,165,15,2017-09-24
155201,124489,7101,109,2,664,10,2017-10-01
155217,125363,7101,162,2,664,15,2018-10-07
155225,109548,7101,173,2,484,14,2018-12-23
155228,117624,7101,174,2,165,20,2018-12-30
155240,115138,7101,153,2,484,13,2018-08-05
155248,121151,7101,117,2,306,13,2017-11-26
155250,109518,7101,118,2,484,25,2017-12-03
155261,125222,7101,177,2,664,19,2019-01-20
155262,115682,7101,177,2,484,16,2019-01-20
155264,127410,7101,179,2,96,7,2019-02-03
155267,109429,7101,179,2,484,12,2019-02-03
155276,117218,7101,84,2,165,12,2017-04-09
155286,119034,7101,105,2,306,17,2017-09-03
155288,121151,7101,106,2,306,11,2017-09-10
155294,111524,7101,108,2,224,17,2017-09-24
155301,111524,7101,173,2,224,10,2018-12-23
155310,115598,7101,154,2,165,13,2018-08-12
155312,125239,7101,155,2,664,14,2018-08-19
155320,121355,7101,127,2,306,19,2018-02-04
155326,125222,7101,158,2,664,16,2018-09-09
155330,125222,7101,102,2,664,15,2017-08-13
155335,123376,7101,104,2,664,14,2017-08-27
155338,117133,7101,68,2,165,60,2016-12-18
155348,123308,7101,119,2,664,15,2017-12-10
155354,115597,7101,136,2,484,16,2018-04-08
155355,109383,7101,168,2,484,16,2018-11-18
155356,127576,7101,169,2,96,7,2018-11-25
155357,109382,7101,169,2,484,17,2018-11-25
155358,115455,7101,169,2,484,15,2018-11-25
155365,119311,7101,112,2,306,30,2017-10-22
155366,127434,7101,112,2,96,18,2017-10-22
155369,119034,7101,113,2,306,18,2017-10-29
155370,115455,7101,114,2,484,13,2017-11-05
155371,125222,7101,115,2,664,10,2017-11-12
155374,117463,7101,144,2,165,11,2018-06-03
155375,109382,7101,145,2,484,16,2018-06-10
155390,115035,7101,93,2,165,17,2017-06-11
155393,125239,7101,95,2,664,16,2017-06-25
155401,127204,7101,164,2,96,15,2018-10-21
155408,124575,7101,87,2,664,20,2017-04-30
155414,124460,7101,130,2,664,15,2018-02-25
155416,119602,7101,131,2,306,18,2018-03-04
155417,105264,7101,160,2,224,13,2018-09-23
155419,111398,7101,161,2,224,22,2018-09-30
155424,127410,7101,163,2,96,10,2018-10-14
155429,125363,7101,111,2,664,21,2017-10-15
155431,119619,7101,111,2,306,32,2017-10-15
155436,129323,7101,114,2,96,8,2017-11-05
155440,119049,7101,118,2,306,14,2017-12-03
155445,115598,7101,177,2,165,16,2019-01-20
155454,117036,7101,73,2,165,11,2017-01-22
155482,123557,7101,157,2,664,20,2018-09-02
155512,129323,7101,171,2,96,11,2018-12-09
155518,115372,7101,90,2,165,21,2017-05-21
155523,117405,7101,105,2,165,17,2017-09-03
155525,121293,7101,105,2,306,17,2017-09-03
155539,117648,7101,173,2,165,12,2018-12-23
155541,127495,7101,174,2,96,32,2018-12-30
155550,117246,7101,97,2,165,17,2017-07-09
155551,109462,7101,97,2,484,16,2017-07-09
155560,109263,7101,108,2,484,19,2017-09-24
155561,124460,7101,108,2,664,22,2017-09-24
155562,117463,7101,108,2,165,22,2017-09-24
155566,127474,7101,110,2,96,17,2017-10-08
155570,117405,7101,174,2,165,10,2018-12-30
155573,127422,7101,101,2,96,10,2017-08-06
155575,117648,7101,102,2,165,15,2017-08-13
155580,125239,7101,103,2,664,23,2017-08-20
155585,115597,7101,138,2,484,16,2018-04-22
155588,127276,7101,171,2,96,6,2018-12-09
155595,117624,7101,76,2,165,10,2017-02-12
155596,121151,7101,76,2,306,11,2017-02-12
155600,129110,7101,87,2,96,17,2017-04-30
155613,117246,7101,154,2,165,22,2018-08-12
155621,121471,7101,160,2,306,13,2018-09-23
155627,111622,7101,111,2,224,16,2017-10-15
155631,125475,7101,114,2,664,14,2017-11-05
155633,117218,7101,114,2,165,32,2017-11-05
155635,111622,7101,115,2,224,14,2017-11-12
155641,105554,7101,70,2,224,30,2017-01-01
155644,125502,7101,117,2,664,16,2017-11-26
155655,127081,7101,177,2,96,17,2019-01-20
155661,121552,7101,79,2,306,10,2017-03-05
155662,127474,7101,79,2,96,16,2017-03-05
155671,109518,7101,127,2,484,35,2018-02-04
155673,117463,7101,156,2,165,15,2018-08-26
155678,129281,7101,105,2,96,17,2017-09-03
155685,115598,7101,139,2,165,15,2018-04-29
155691,121293,7101,174,2,306,22,2018-12-30
155692,117218,7101,63,2,165,58,2016-11-13
155694,121151,7101,69,2,306,8,2016-12-25
155695,121374,7101,69,2,306,15,2016-12-25
155704,105523,7101,83,2,224,16,2017-04-02
155727,121087,7101,113,2,306,19,2017-10-29
155731,117218,7101,145,2,165,10,2018-06-10
155735,111398,7101,72,2,224,14,2017-01-15
155737,125565,7101,73,2,664,11,2017-01-22
155741,125239,7101,93,2,664,19,2017-06-11
155752,123557,7101,167,2,664,25,2018-11-11
155763,127576,7101,100,2,96,19,2017-07-30
155774,115682,7101,123,2,484,17,2018-01-07
155775,125362,7101,153,2,664,18,2018-08-05
155777,117463,7101,155,2,165,17,2018-08-19
155783,111398,7101,170,2,224,12,2018-12-02
155805,124575,7101,86,2,664,13,2017-04-23
155806,127410,7101,87,2,96,9,2017-04-30
155811,115088,7101,130,2,484,16,2018-02-25
155836,111398,7101,117,2,224,25,2017-11-26
155848,119034,7101,151,2,306,14,2018-07-22
155849,129272,7101,151,2,96,8,2018-07-22
155857,125222,7101,83,2,664,15,2017-04-02
155868,125239,7101,110,2,664,28,2017-10-08
155869,105523,7101,156,2,224,12,2018-08-26
155875,129110,7101,98,2,96,20,2017-07-16
155880,129110,7101,101,2,96,18,2017-08-06
155883,127474,7101,101,2,96,14,2017-08-06
155888,124489,7101,103,2,664,10,2017-08-20
155891,129323,7101,137,2,96,22,2018-04-15
155894,115088,7101,141,2,484,12,2018-05-13
155897,124365,7101,172,2,664,20,2018-12-16
155898,125430,7101,172,2,664,11,2018-12-16
155899,127495,7101,172,2,96,14,2018-12-16
155908,121374,7101,92,2,306,18,2017-06-04
155909,125363,7101,93,2,664,32,2017-06-11
155910,127427,7101,93,2,96,19,2017-06-11
155914,121108,7101,111,2,306,7,2017-10-15
155918,125565,7101,112,2,664,19,2017-10-22
155920,109382,7101,114,2,484,22,2017-11-05
155925,124365,7101,115,2,664,13,2017-11-12
155930,115455,7101,166,2,484,21,2018-11-04
155946,117218,7101,115,2,165,19,2017-11-12
155953,129164,7101,95,2,96,23,2017-06-25
